,mean_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/alpha,config/colsample_bylevel,config/colsample_bytree,config/gamma,config/lambda,config/learning_rate,config/max_depth,config/min_child_weight,config/objective,config/subsample,logdir
397,0.6512165682802802,1.4158318042755127,False,,,1,-0.6512165682802802,5f6f582d,2ebdfe0d99b54a9aa2b75059f228a04f,2023-03-11_12-34-02,1678530842,1.4158318042755127,195381,dx6-mat-32,128.214.72.230,1.4158318042755127,0,1,0.0047166347503662,0.006357474511622008,0.6474267067141597,0.7717651709675152,9.75770906481442e-07,0.0006823972390747465,0.1478060371686742,7,0.0002183117671123179,reg:squarederror,0.3769741364794985,"/home/kitadam/ray_results/objective_2023-03-11_12-30-54/objective_5f6f582d_398_alpha=0.0064,colsample_bylevel=0.6474,colsample_bytree=0.7718,gamma=0.0000,lambda=0.0007,learning_rate=0.14_2023-03-11_12-34-00"
398,0.666831860394285,0.9051682949066162,False,,,1,-0.666831860394285,36e0660a,6de8e2a6b02b469599cedfaa588ff4ea,2023-03-11_12-34-02,1678530842,0.9051682949066162,195438,dx6-mat-32,128.214.72.230,0.9051682949066162,0,1,0.0034887790679931,1.644161722688414e-06,0.5067784865178807,0.8067008185815773,9.894182303106503e-06,0.00011338917006872712,0.07900277873324063,5,0.00041954154065026555,reg:squarederror,0.9847478078864331,"/home/kitadam/ray_results/objective_2023-03-11_12-30-54/objective_36e0660a_399_alpha=0.0000,colsample_bylevel=0.5068,colsample_bytree=0.8067,gamma=0.0000,lambda=0.0001,learning_rate=0.07_2023-03-11_12-34-01"
399,1.13731810017612,1.5948762893676758,False,,,1,-1.13731810017612,f0838e54,d7193c4e25e74f409115412dfb28e7a7,2023-03-11_12-34-03,1678530843,1.5948762893676758,195563,dx6-mat-32,128.214.72.230,1.5948762893676758,0,1,0.003608226776123,6.593893100363588e-05,0.5941943759780633,0.9990287977278687,5.286074589610909e-06,2.905167427636882e-07,0.0317131264860557,8,1.8613154556651806e-06,reg:squarederror,0.9636205071596723,"/home/kitadam/ray_results/objective_2023-03-11_12-30-54/objective_f0838e54_400_alpha=0.0001,colsample_bylevel=0.5942,colsample_bytree=0.9990,gamma=0.0000,lambda=0.0000,learning_rate=0.03_2023-03-11_12-34-01"
400,0.6389694770670216,1.3450648784637451,False,,,1,-0.6389694770670216,2a84d14a,6de8e2a6b02b469599cedfaa588ff4ea,2023-03-11_12-34-03,1678530843,1.3450648784637451,195438,dx6-mat-32,128.214.72.230,1.3450648784637451,0,1,0.0034887790679931,4.4973814775619265e-08,0.8065355885928419,0.49834886609666074,0.00014435699679314683,6.662908781969549e-06,0.0883329158268899,9,1.4677501008376921e-05,reg:squarederror,0.7994835563081347,"/home/kitadam/ray_results/objective_2023-03-11_12-30-54/objective_2a84d14a_401_alpha=0.0000,colsample_bylevel=0.8065,colsample_bytree=0.4983,gamma=0.0001,lambda=0.0000,learning_rate=0.08_2023-03-11_12-34-02"
401,0.6081804327315986,2.0374646186828613,False,,,1,-0.6081804327315986,b5c22ca2,791ac5063f014f3c923bc8a5e418bd46,2023-03-11_12-34-04,1678530844,2.0374646186828613,195556,dx6-mat-32,128.214.72.230,2.0374646186828613,0,1,0.0034003257751464,5.336654855664182e-07,0.8336654837843102,0.7503091658347184,4.179428936384927e-08,8.520384892026104e-08,0.11587096701465022,9,0.5668317874580687,reg:squarederror,0.9108792181195103,"/home/kitadam/ray_results/objective_2023-03-11_12-30-54/objective_b5c22ca2_402_alpha=0.0000,colsample_bylevel=0.8337,colsample_bytree=0.7503,gamma=0.0000,lambda=0.0000,learning_rate=0.11_2023-03-11_12-34-02"
402,0.6063817384608112,1.9072225093841555,False,,,1,-0.6063817384608112,199f0406,2ebdfe0d99b54a9aa2b75059f228a04f,2023-03-11_12-34-04,1678530844,1.9072225093841555,195381,dx6-mat-32,128.214.72.230,1.9072225093841555,0,1,0.0047166347503662,2.630749329012967e-07,0.8503930211086497,0.7839782152508842,1.4323988474666127e-07,5.400875618552546e-07,0.13353374329086132,9,1.8725238707106282,reg:squarederror,0.8812068463221192,"/home/kitadam/ray_results/objective_2023-03-11_12-30-54/objective_199f0406_403_alpha=0.0000,colsample_bylevel=0.8504,colsample_bytree=0.7840,gamma=0.0000,lambda=0.0000,learning_rate=0.13_2023-03-11_12-34-02"
403,0.6120664223257075,2.26911997795105,False,,,1,-0.6120664223257075,1396cec8,d7193c4e25e74f409115412dfb28e7a7,2023-03-11_12-34-05,1678530845,2.26911997795105,195563,dx6-mat-32,128.214.72.230,2.26911997795105,0,1,0.003608226776123,6.672032137682346e-08,0.8987377174630485,0.7117065162663391,2.751055227450423e-07,1.1711266309255727e-06,0.11775008642790824,9,0.8233512754241907,reg:squarederror,0.9445210083628606,"/home/kitadam/ray_results/objective_2023-03-11_12-30-54/objective_1396cec8_404_alpha=0.0000,colsample_bylevel=0.8987,colsample_bytree=0.7117,gamma=0.0000,lambda=0.0000,learning_rate=0.11_2023-03-11_12-34-03"
404,0.6074931785530604,2.5773026943206787,False,,,1,-0.6074931785530604,03f83459,6de8e2a6b02b469599cedfaa588ff4ea,2023-03-11_12-34-06,1678530846,2.5773026943206787,195438,dx6-mat-32,128.214.72.230,2.5773026943206787,0,1,0.0034887790679931,1.8631172832125172e-07,0.8604439494347043,0.7591053086000165,6.851527742249007e-08,4.235449436545477e-08,0.09885523310528234,10,0.30268055354674633,reg:squarederror,0.8895866312187575,"/home/kitadam/ray_results/objective_2023-03-11_12-30-54/objective_03f83459_405_alpha=0.0000,colsample_bylevel=0.8604,colsample_bytree=0.7591,gamma=0.0000,lambda=0.0000,learning_rate=0.09_2023-03-11_12-34-03"
405,0.6128972182296148,1.8477208614349363,False,,,1,-0.6128972182296148,fe7d8724,2ebdfe0d99b54a9aa2b75059f228a04f,2023-03-11_12-34-06,1678530846,1.8477208614349363,195381,dx6-mat-32,128.214.72.230,1.8477208614349363,0,1,0.0047166347503662,1.0604642076948143e-07,0.8217483978435847,0.7205967867276807,1.0078591286074686e-07,2.1133065279928728e-08,0.10257106972182302,9,0.1651475423712722,reg:squarederror,0.8735804300754046,"/home/kitadam/ray_results/objective_2023-03-11_12-30-54/objective_fe7d8724_406_alpha=0.0000,colsample_bylevel=0.8217,colsample_bytree=0.7206,gamma=0.0000,lambda=0.0000,learning_rate=0.10_2023-03-11_12-34-04"
406,0.6206896895549308,2.352993488311768,False,,,1,-0.6206896895549308,96ef567b,791ac5063f014f3c923bc8a5e418bd46,2023-03-11_12-34-06,1678530846,2.352993488311768,195556,dx6-mat-32,128.214.72.230,2.352993488311768,0,1,0.0034003257751464,2.2266377539699e-08,0.7932293836865882,0.8183446447338606,3.864527230152484e-07,1.3944787701911933e-07,0.16159490644268623,9,0.5387513128091653,reg:squarederror,0.9243451710871805,"/home/kitadam/ray_results/objective_2023-03-11_12-30-54/objective_96ef567b_407_alpha=0.0000,colsample_bylevel=0.7932,colsample_bytree=0.8183,gamma=0.0000,lambda=0.0000,learning_rate=0.16_2023-03-11_12-34-04"
